Ronchin,FR,5.38,6.7,4.81,90,1033,Mist,07:45 AM,03:44 PM,2.57,,10:51 AM,90
Romans-sur-Isère,FR,0.09,10.21,-0.05,100,1029,Mist,07:14 AM,03:59 PM,2.57,,10:51 AM,90
Romainville,FR,4.31,5.12,3.56,96,1032,Mist,07:40 AM,03:54 PM,1.79,,10:51 AM,90
Roissy-en-Brie,FR,4.14,5.12,3.16,99,1032,Clear,07:38 AM,03:54 PM,4.08,,10:51 AM,7
Ris-Orangis,FR,4.37,5.39,3.42,99,1032,Mist,07:39 AM,03:55 PM,4.12,,10:51 AM,90
Rillieux-la-Pape,FR,0.91,2.62,-0.31,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:51 AM,90
Rillieux-la-Pape,FR,0.92,2.64,-0.29,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:51 AM,90
Rennes,FR,5.73,6.13,5.1,93,1031,Clouds,07:53 AM,04:14 PM,5.66,,10:49 AM,90
Puteaux,FR,4.83,5.6,4.04,97,1032,Fog,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Port-de-Bouc,FR,7.91,12.05,4.21,76,1027,Clear,07:08 AM,04:05 PM,3.6,,10:51 AM,0
Port-de-Bouc,FR,7.8,11.95,4.11,76,1027,Clear,07:08 AM,04:05 PM,3.6,,10:51 AM,0
Pont-à-Mousson,FR,3.05,5.34,1.83,100,1031,Fog,07:25 AM,03:40 PM,2.57,,10:51 AM,90
Poissy,FR,4.98,6.07,4.12,94,1032,Mist,07:41 AM,03:56 PM,0.45,,10:51 AM,90
Ploemeur,FR,4.98,7.33,4.05,87,1029,Clouds,07:58 AM,04:23 PM,7.72,,10:51 AM,20
Plaisir,FR,4.31,5.51,3.16,99,1032,Mist,07:41 AM,03:56 PM,3.09,,10:51 AM,90
Plaisance-du-Touch,FR,8.29,12,7.9,81,1027,Clear,07:23 AM,04:20 PM,0,,10:51 AM,0
Plaisance-du-Touch,FR,8.28,11.44,7.89,81,1027,Clear,07:23 AM,04:20 PM,0,,10:50 AM,0
Pierrefitte-sur-Seine,FR,4.79,5.52,4.02,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:51 AM,90
Arrondissement d'Apt,FR,4.1,5.73,1.57,55,1026,Clear,07:08 AM,04:03 PM,1.24,,10:51 AM,2
Pertuis,FR,6.96,12.49,2.85,52,1026,Clear,07:07 AM,04:02 PM,0.43,,10:51 AM,3
Pantin,FR,4.75,5.55,3.99,95,1032,Mist,07:40 AM,03:54 PM,1.79,,10:51 AM,90
Pantin,FR,4.71,5.51,3.95,95,1032,Mist,07:40 AM,03:54 PM,1.79,,10:51 AM,90
Oyonnax,FR,-0.63,-0.11,-2.22,78,1028,Clear,07:16 AM,03:52 PM,1.09,,10:51 AM,6
Oyonnax,FR,0.41,0.9,-1.21,77,1028,Clear,07:16 AM,03:52 PM,0.98,,10:51 AM,6
Osny,FR,4.76,5.74,3.86,98,1032,Mist,07:42 AM,03:55 PM,4.12,,10:47 AM,90
Orvault,FR,5.17,6.17,3.32,89,1029,Clouds,07:49 AM,04:17 PM,6.69,,10:51 AM,90
Orsay,FR,4.47,5.81,3.46,98,1032,Mist,07:40 AM,03:56 PM,0.89,,10:51 AM,90
Orly,FR,4.6,5.56,3.6,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:51 AM,90
Olivet,FR,4.31,4.46,3.64,94,1030,Mist,07:37 AM,04:01 PM,2.24,,10:51 AM,90
Olivet,FR,4.29,4.44,3.62,94,1030,Mist,07:37 AM,04:01 PM,2.24,,10:48 AM,90
Noisy-le-Sec,FR,4.6,5.42,3.86,95,1032,Mist,07:39 AM,03:54 PM,1.79,,10:51 AM,90
Noisy-le-Grand,FR,4.51,5.38,3.88,94,1033,Clouds,07:39 AM,03:54 PM,5.14,,10:51 AM,90
Noisiel,FR,4.5,5.43,3.46,96,1033,Clouds,07:39 AM,03:54 PM,4.12,,10:51 AM,75
Nogent-sur-Marne,FR,4.65,5.55,3.58,96,1032,Mist,07:39 AM,03:54 PM,4.12,,10:51 AM,90
Niort,FR,1.98,1.98,0.62,58,1028,Clear,07:41 AM,04:17 PM,5.26,,10:51 AM,3
Nîmes,FR,6.77,8.03,3.86,76,1027,Clouds,07:12 AM,04:06 PM,2.57,,10:47 AM,20
Nice,FR,12.39,15.63,10.79,55,1025,Clear,07:00 AM,03:55 PM,4.12,,10:51 AM,0
Neuilly-sur-Seine,FR,4.81,5.58,4.02,97,1032,Fog,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Neuilly-sur-Marne,FR,4.68,5.58,3.62,95,1033,Mist,07:39 AM,03:54 PM,5.14,,10:51 AM,90
Neuilly-Plaisance,FR,4.56,5.44,3.47,95,1033,Mist,07:39 AM,03:54 PM,1.79,,10:51 AM,90
Nancy,FR,2.33,4.45,1.79,100,1031,Mist,07:24 AM,03:40 PM,2.57,,10:51 AM,90
Muret,FR,8,11.89,7.79,81,1027,Clear,07:23 AM,04:20 PM,0,,10:51 AM,0
Muret,FR,8,11.89,7.79,81,1027,Clear,07:23 AM,04:20 PM,0,,10:51 AM,0
Mougins,FR,11.68,14.81,9.93,52,1026,Clear,07:01 AM,03:57 PM,1.03,,10:51 AM,0
Mont-Saint-Aignan,FR,5.56,6.03,4.32,93,1032,Clouds,07:48 AM,03:57 PM,1.34,,10:51 AM,90
Montrouge,FR,4.5,5.38,3.42,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Montivilliers,FR,5.63,6.79,5.2,100,1033,Clouds,07:52 AM,04:00 PM,4.63,,10:51 AM,90
Montigny-lès-Metz,FR,3.84,5.44,2.25,97,1031,Fog,07:26 AM,03:38 PM,2.57,,10:51 AM,90
Montigny-lès-Cormeilles,FR,4.69,5.38,3.82,97,1032,Mist,07:41 AM,03:55 PM,4.12,,10:51 AM,90
Montigny-le-Bretonneux,FR,3.94,5.19,2.84,98,1032,Mist,07:41 AM,03:56 PM,3.09,,10:51 AM,90
Montgeron,FR,4.34,5.34,3.38,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:51 AM,90
Montfermeil,FR,4.3,5.12,3.62,94,1033,Clouds,07:39 AM,03:54 PM,5.14,,10:51 AM,90
Montesson,FR,4.84,5.6,4.01,97,1032,Fog,07:41 AM,03:55 PM,4.12,,10:51 AM,90
Montereau-Fault-Yonne,FR,4.22,5.02,3.57,82,1031,Clear,07:35 AM,03:54 PM,4.67,,10:51 AM,10
Montereau-Fault-Yonne,FR,4.22,5.02,3.57,82,1031,Clear,07:35 AM,03:54 PM,4.67,,10:51 AM,10
Montceau-les-Mines,FR,-0.49,0.38,-0.49,62,1029,Clear,07:23 AM,03:56 PM,1.82,,10:51 AM,0
Montbrison,FR,-0.51,0.29,-0.51,56,1028,Clear,07:20 AM,04:01 PM,0.93,,10:51 AM,2
Montbrison,FR,-0.51,0.29,-0.51,56,1028,Clear,07:20 AM,04:01 PM,0.93,,10:51 AM,2
Montauban,FR,9.6,10.74,5.84,74,1027,Clear,07:25 AM,04:18 PM,1.91,,10:51 AM,0
Mons-en-Barœul,FR,5.5,6.79,4.9,90,1033,Mist,07:45 AM,03:43 PM,2.57,,10:51 AM,90
Moissy-Cramayel,FR,4.2,5.29,3.32,99,1032,Mist,07:38 AM,03:55 PM,2.06,,10:51 AM,90
Mitry-Mory,FR,4.61,5.38,3.88,94,1033,Clouds,07:39 AM,03:53 PM,4.12,,10:51 AM,75
Miramas,FR,7.13,8.04,3.88,66,1027,Clear,07:09 AM,04:05 PM,3.6,,10:51 AM,0
Millau,FR,8.38,8.38,8.38,60,1026,Clear,07:18 AM,04:11 PM,0.35,,10:51 AM,0
Meyzieu,FR,1.43,3.19,0.26,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:51 AM,90
Meylan,FR,7.81,9.85,1.73,55,1027,Clear,07:11 AM,03:56 PM,0.47,,10:51 AM,2
Metz,FR,3.81,5.36,2.18,97,1031,Fog,07:26 AM,03:38 PM,2.57,,10:51 AM,90
Melun,FR,4.34,5.5,3.53,100,1032,Mist,07:37 AM,03:55 PM,2.06,,10:51 AM,90
Meaux,FR,4.51,5.46,3.49,88,1032,Clear,07:38 AM,03:52 PM,4.57,,10:51 AM,7
Arrondissement de Mayenne,FR,5.69,5.69,5.69,75,1031,Clouds,07:50 AM,04:09 PM,5.29,,10:51 AM,15
Mayenne,FR,5.95,5.95,5.95,75,1031,Clouds,07:49 AM,04:09 PM,5.47,,10:51 AM,16
Mauguio,FR,8.04,8.3,7.53,74,1028,Clouds,07:13 AM,04:09 PM,3.09,,10:51 AM,90
Maubeuge,FR,4.44,6.12,3.84,57,1031,Clouds,07:40 AM,03:42 PM,2.72,,10:51 AM,100
Massy,FR,4.33,5.43,3.29,98,1032,Mist,07:40 AM,03:55 PM,4.12,,10:51 AM,90
Martigues,FR,7.87,11.98,4.14,77,1027,Clear,07:08 AM,04:05 PM,1.03,,10:51 AM,0
Marly-le-Roi,FR,4.07,5.2,3.25,98,1032,Mist,07:41 AM,03:56 PM,3.09,,10:51 AM,90
Marcq-en-Barœul,FR,5.62,6.87,4.98,90,1033,Mist,07:45 AM,03:43 PM,2.57,,10:51 AM,90
Mantes-la-Ville,FR,4.94,5.68,3.95,93,1032,Clouds,07:43 AM,03:57 PM,0.89,,10:51 AM,14
Mandelieu-la-Napoule,FR,12.03,15.39,10.51,59,1026,Clear,07:01 AM,03:57 PM,1.03,,10:51 AM,0
Malakoff,FR,4.53,5.41,3.44,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Mâcon,FR,1.97,2.26,0.44,66,1029,Clear,07:19 AM,03:55 PM,1.3,,10:51 AM,0
Lunel,FR,7.89,8.28,6.48,71,1028,Clouds,07:12 AM,04:08 PM,3.09,,10:51 AM,90
Lunel,FR,7.9,8.29,6.49,71,1028,Clouds,07:12 AM,04:08 PM,3.09,,10:51 AM,90
Lourdes,FR,12.71,12.71,9.51,44,1025,Clear,07:27 AM,04:27 PM,3.09,,10:51 AM,0
Lorient,FR,5.23,7.48,4.19,87,1030,Clouds,07:58 AM,04:22 PM,7.72,,10:51 AM,20
Lons-le-Saunier,FR,1.14,2.67,0.56,66,1029,Clear,07:18 AM,03:51 PM,0.9,,10:51 AM,1
Lognes,FR,4.19,5.14,3.17,96,1033,Clouds,07:39 AM,03:54 PM,5.14,,10:51 AM,90
Livry-Gargan,FR,4.34,5.15,3.65,94,1033,Clouds,07:39 AM,03:54 PM,5.14,,10:51 AM,90
L'Isle-sur-la-Sorgue,FR,5.17,7.99,3.82,81,1028,Clear,07:10 AM,04:03 PM,1.03,,10:51 AM,2
L'Isle-sur-la-Sorgue,FR,5.17,7.99,3.82,81,1028,Clear,07:10 AM,04:03 PM,1.03,,10:51 AM,2
Limay,FR,5.16,6.47,4.17,91,1032,Clouds,07:43 AM,03:57 PM,0.89,,10:51 AM,15
Liévin,FR,5.42,5.91,4.43,88,1033,Clouds,07:45 AM,03:46 PM,2.7,,10:51 AM,100
L'Haÿ-les-Roses,FR,4.53,5.45,3.48,98,1032,Mist,07:40 AM,03:55 PM,0.45,,10:51 AM,90
Le Vésinet,FR,4.94,6.05,4.1,97,1032,Fog,07:41 AM,03:55 PM,4.12,,10:51 AM,90
Levallois-Perret,FR,4.9,5.66,4.1,96,1032,Fog,07:40 AM,03:55 PM,1.79,,10:51 AM,90
Les Sables-d'Olonne,FR,3.54,3.54,2.08,62,1028,Clear,07:47 AM,04:21 PM,6.03,,10:51 AM,4
Les Pennes-Mirabeau,FR,7.91,12.91,3.27,76,1027,Clear,07:07 AM,04:04 PM,1.03,,10:51 AM,3
Les Pennes-Mirabeau,FR,7.91,12.91,3.27,76,1027,Clear,07:07 AM,04:04 PM,1.03,,10:52 AM,3
Les Mureaux,FR,5.09,6.12,4.17,94,1032,Mist,07:42 AM,03:56 PM,0.45,,10:52 AM,90
Les Lilas,FR,4.26,5.07,3.51,95,1032,Mist,07:40 AM,03:54 PM,1.79,,10:52 AM,90
Les Herbiers,FR,3.03,5.04,2.84,64,1028,Clear,07:45 AM,04:17 PM,5.92,,10:52 AM,3
Les Clayes-sous-Bois,FR,4.03,5.24,2.89,99,1032,Mist,07:41 AM,03:56 PM,3.09,,10:52 AM,90
Le Puy-en-Velay,FR,-1.51,-1.51,-1.51,55,1027,Clear,07:18 AM,04:04 PM,0.57,,10:52 AM,1
Le Pré-Saint-Gervais,FR,4.56,5.36,3.8,96,1032,Mist,07:40 AM,03:54 PM,1.79,,10:52 AM,90
Le Pontet,FR,5.68,8.26,4.1,77,1028,Clear,07:11 AM,04:04 PM,1.03,,10:52 AM,0
Le Plessis-Trévise,FR,4.23,5.17,3.2,97,1032,Mist,07:39 AM,03:54 PM,4.12,,10:52 AM,90
Le Plessis-Robinson,FR,4.12,5.02,3.05,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:52 AM,90
Le Petit-Quevilly,FR,6.49,7,5.29,93,1032,Clouds,07:48 AM,03:57 PM,1.34,,10:52 AM,90
Le Perreux-sur-Marne,FR,4.6,5.49,3.53,95,1032,Mist,07:39 AM,03:54 PM,1.79,,10:52 AM,90
Le Pecq,FR,4.6,5.7,3.76,97,1032,Fog,07:41 AM,03:55 PM,4.12,,10:52 AM,90
Lens,FR,5.45,6.02,4.49,88,1033,Clouds,07:45 AM,03:46 PM,2.6,,10:52 AM,100
Le Mée-sur-Seine,FR,4.35,5.49,3.52,100,1032,Mist,07:37 AM,03:55 PM,2.06,,10:52 AM,90
Le Kremlin-Bicêtre,FR,4.56,5.46,3.49,97,1032,Mist,07:40 AM,03:55 PM,0.45,,10:52 AM,90
Le Grand-Quevilly,FR,6.22,6.75,5.04,93,1032,Clouds,07:47 AM,03:57 PM,1.34,,10:51 AM,90
Arrondissement d'Autun,FR,-1.21,1.75,-1.21,60,1029,Clear,07:24 AM,03:55 PM,1.55,,10:52 AM,0
Le Creusot,FR,-0.2,2.26,-0.7,62,1029,Clear,07:23 AM,03:55 PM,2.2,,10:51 AM,0
Le Chesnay-Rocquencourt,FR,4.22,5.21,3.48,99,1032,Fog,07:41 AM,03:56 PM,4.12,,10:52 AM,90
Le Cannet,FR,12.26,15.53,10.65,52,1026,Clear,07:00 AM,03:57 PM,1.03,,10:52 AM,0
Le Bouscat,FR,6.15,6.16,2.01,87,1027,Clear,07:36 AM,04:23 PM,1.54,,10:52 AM,3
Le Blanc-Mesnil,FR,4.78,5.57,4.07,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:52 AM,90
Laxou,FR,2.15,4.23,1.57,100,1031,Mist,07:24 AM,03:40 PM,2.57,,10:52 AM,90
Laxou,FR,2.15,4.23,1.57,100,1031,Mist,07:24 AM,03:40 PM,2.57,,10:52 AM,90
Lanester,FR,5.3,7.51,4.23,87,1030,Clouds,07:58 AM,04:22 PM,7.72,,10:52 AM,20
Lambersart,FR,5.58,6.86,4.97,90,1033,Mist,07:45 AM,03:44 PM,2.57,,10:52 AM,90
La Madeleine,FR,5.56,6.84,4.95,90,1033,Mist,07:45 AM,03:44 PM,2.57,,10:52 AM,90
Lagny-sur-Marne,FR,4.63,5.55,4.05,96,1033,Clouds,07:38 AM,03:53 PM,4.12,,10:52 AM,75
La Garenne-Colombes,FR,4.76,5.55,3.99,96,1032,Fog,07:40 AM,03:55 PM,0.45,,10:52 AM,90
La Garde,FR,12.96,13.8,10.76,69,1026,Clear,07:03 AM,04:02 PM,0.45,,10:52 AM,0
La Garde,FR,13,13.84,10.8,69,1026,Clear,07:03 AM,04:02 PM,2.68,,10:50 AM,0
La Ciotat,FR,12.09,13.77,5.78,81,1026,Clear,07:05 AM,04:04 PM,3.19,,10:52 AM,2
La Chapelle-sur-Erdre,FR,5.31,6.25,3.39,89,1029,Clouds,07:49 AM,04:17 PM,1.34,,10:49 AM,90
La Celle-Saint-Cloud,FR,3.98,4.97,3.23,98,1032,Fog,07:41 AM,03:56 PM,4.12,,10:52 AM,90
Jouy-le-Moutier,FR,4.71,5.43,3.84,95,1032,Mist,07:42 AM,03:55 PM,0.45,,10:52 AM,90
Joué-lès-Tours,FR,3.9,4.12,3.34,91,1030,Clouds,07:40 AM,04:08 PM,5.14,,10:52 AM,90
Joinville-le-Pont,FR,4.62,5.51,3.95,96,1032,Mist,07:39 AM,03:54 PM,4.12,,10:52 AM,90
Issoire,FR,-2.41,-2.41,-2.41,53,1028,Clear,07:23 AM,04:05 PM,0.55,,10:52 AM,1
Illzach,FR,2.12,6.14,0.27,88,1031,Clear,07:15 AM,03:39 PM,2.21,,10:52 AM,1
Illkirch-Graffenstaden,FR,1.78,2.43,1.06,100,1032,Mist,07:17 AM,03:35 PM,1.54,,10:52 AM,90
Houilles,FR,4.91,5.68,4.12,96,1032,Fog,07:41 AM,03:55 PM,4.12,,10:52 AM,90
Hérouville-Saint-Clair,FR,5.45,5.9,5.42,100,1033,Clouds,07:52 AM,04:04 PM,4.63,,10:52 AM,90
Herblay-sur-Seine,FR,4.68,5.43,3.84,98,1032,Mist,07:41 AM,03:55 PM,4.12,,10:52 AM,90
Hénin-Beaumont,FR,5.39,6.01,4.48,94,1034,Mist,07:45 AM,03:45 PM,2.57,,10:52 AM,90
Hem,FR,5.46,6.74,4.85,92,1033,Mist,07:45 AM,03:43 PM,2.57,,10:52 AM,90
Arrondissement de Thionville-Ouest,FR,4.26,6.35,2.32,92,1017,Clouds,07:27 AM,03:38 PM,0.45,,10:52 AM,30
Hayange,FR,4.29,6.36,2.34,92,1017,Clouds,07:27 AM,03:38 PM,0.45,,10:52 AM,32
Hautmont,FR,4.4,5.51,3.82,57,1033,Clouds,07:40 AM,03:42 PM,2.71,,10:52 AM,100
Yutz,FR,4.56,6.67,2.64,92,1029,Clouds,07:27 AM,03:37 PM,0.45,,10:52 AM,31
Haubourdin,FR,5.58,6.87,4.98,90,1033,Mist,07:45 AM,03:44 PM,1.34,,10:52 AM,90
Halluin,FR,5.78,7.09,4.97,97,1033,Clouds,07:46 AM,03:43 PM,2.75,,10:52 AM,100
Guyancourt,FR,3.97,5.19,3.25,98,1032,Mist,07:41 AM,03:56 PM,3.09,,10:52 AM,90
Guéret,FR,3.35,3.35,3.35,56,1027,Clear,07:31 AM,04:08 PM,1.5,,10:52 AM,0
Guéret,FR,3.35,3.35,3.35,56,1027,Clear,07:31 AM,04:08 PM,1.5,,10:52 AM,0
Grasse,FR,9.39,12.27,7.38,54,1025,Clear,07:01 AM,03:57 PM,1.03,,10:52 AM,0
Grande-Synthe,FR,6.4,6.98,5.64,98,1034,Clouds,07:50 AM,03:45 PM,3.46,,10:52 AM,100
Grande-Synthe,FR,6.4,6.98,5.64,98,1034,Clouds,07:50 AM,03:45 PM,3.48,,10:52 AM,100
Gonesse,FR,4.79,5.53,4.03,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:52 AM,90
Givors,FR,1.45,3.21,0.28,66,1029,Clear,07:17 AM,03:58 PM,1.73,,10:52 AM,1
Givors,FR,1.68,3.44,0.51,66,1029,Clear,07:17 AM,03:58 PM,1.73,,10:52 AM,1
Gien,FR,3.75,4.13,3.49,70,1030,Clear,07:34 AM,03:59 PM,4.57,,10:52 AM,4
Gennevilliers,FR,4.88,5.66,4.1,96,1032,Fog,07:40 AM,03:55 PM,1.79,,10:52 AM,90
Garges-lès-Gonesse,FR,4.71,5.45,3.95,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:52 AM,90
Gardanne,FR,8.45,12.49,4.5,74,1027,Clear,07:06 AM,04:03 PM,1.03,,10:52 AM,2
Gardanne,FR,8.58,12.64,4.65,63,1026,Clear,07:06 AM,04:03 PM,1.33,,10:52 AM,2
Fresnes,FR,4.62,5.52,3.96,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:52 AM,90
Franconville,FR,4.68,5.39,3.83,96,1033,Mist,07:41 AM,03:55 PM,5.14,,10:49 AM,90
Fos-sur-Mer,FR,7.82,11.98,4.19,66,1027,Clear,07:08 AM,04:05 PM,3.6,,10:52 AM,0
Forbach,FR,3.41,4.6,1.53,95,1027,Mist,07:23 AM,03:35 PM,0.45,,10:48 AM,75
Fontenay-sous-Bois,FR,4.49,5.36,3.8,95,1032,Mist,07:39 AM,03:54 PM,1.79,,10:52 AM,90
Fontenay-aux-Roses,FR,4.4,5.27,3.71,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:52 AM,90
Fontaine,FR,5.9,8.41,-1.84,55,1029,Clear,07:12 AM,03:56 PM,0.45,,10:52 AM,1
Fontaine,FR,7.08,9.94,-0.32,55,1029,Clear,07:12 AM,03:56 PM,0.45,,10:52 AM,1
Floirac,FR,6.27,6.29,2.13,87,1027,Clear,07:35 AM,04:22 PM,1.54,,10:52 AM,3
Floirac,FR,5.89,5.9,1.75,87,1027,Clear,07:35 AM,04:22 PM,1.54,,10:52 AM,3
Fécamp,FR,5.85,6.53,5.1,94,1033,Clouds,07:52 AM,03:59 PM,5.97,,10:52 AM,22
Faches-Thumesnil,FR,5.41,6.73,4.84,90,1033,Mist,07:45 AM,03:44 PM,2.57,,10:52 AM,90
Évry-Courcouronnes,FR,4.46,5.49,3.53,99,1032,Mist,07:38 AM,03:55 PM,4.12,,10:51 AM,90
Évreux,FR,5.4,6.49,4.23,100,1032,Mist,07:45 AM,03:59 PM,4.63,,10:52 AM,90
La Baule-Escoublac,FR,5.08,6.38,4.82,92,1029,Clouds,07:52 AM,04:20 PM,6.17,,10:52 AM,90
Ermont,FR,4.82,5.55,4.05,94,1033,Clouds,07:41 AM,03:54 PM,5.14,,10:52 AM,90
Éragny-sur-Oise,FR,4.82,5.54,4.01,98,1032,Mist,07:42 AM,03:55 PM,4.12,,10:52 AM,90
Épinay-sur-Seine,FR,4.86,5.64,4.08,94,1033,Clouds,07:40 AM,03:54 PM,1.79,,10:52 AM,90
Épinal,FR,0.47,1.82,-0.58,70,1030,Clear,07:20 AM,03:41 PM,2.47,,10:48 AM,2
Élancourt,FR,4.13,5.31,3.36,99,1032,Mist,07:41 AM,03:57 PM,3.09,,10:52 AM,90
Écully,FR,1.43,3.06,0.14,90,1030,Mist,07:17 AM,03:58 PM,1.03,,10:52 AM,90
Écully,FR,1.26,2.89,-0.04,90,1030,Mist,07:17 AM,03:58 PM,1.03,,10:52 AM,90
Eaubonne,FR,4.76,5.47,3.97,94,1033,Clouds,07:41 AM,03:54 PM,5.14,,10:52 AM,90
Draveil,FR,4.5,5.47,3.91,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:52 AM,90
Douarnenez,FR,7.82,8.43,7.41,81,1029,Clear,08:03 AM,04:25 PM,3.6,,10:52 AM,0
Douai,FR,5.24,6,4.45,86,1033,Clouds,07:44 AM,03:45 PM,2.35,,10:52 AM,100
Domont,FR,4.56,5.23,3.73,94,1033,Clouds,07:41 AM,03:54 PM,5.14,,10:52 AM,90
Dole,FR,2.07,3.05,0.96,87,1030,Clouds,07:20 AM,03:50 PM,3.6,,10:52 AM,90
Dijon,FR,2.04,2.95,0.86,93,1030,Clouds,07:23 AM,03:51 PM,3.09,,10:51 AM,90
Dieppe,FR,6.85,6.95,5.25,91,1033,Clouds,07:50 AM,03:55 PM,5.82,,10:52 AM,68
Deuil-la-Barre,FR,4.53,5.23,3.73,94,1033,Clouds,07:40 AM,03:54 PM,5.14,,10:50 AM,90
Denain,FR,5.1,5.88,4.39,99,1033,Clouds,07:42 AM,03:44 PM,2.3,,10:52 AM,100
Denain,FR,5.12,5.89,4.4,99,1033,Clouds,07:42 AM,03:44 PM,2.31,,10:52 AM,100
Décines-Charpieu,FR,1.37,3.2,0.27,93,1030,Mist,07:17 AM,03:57 PM,1.03,,10:52 AM,90
Cugnaux,FR,8.12,12.07,7.97,81,1027,Clear,07:23 AM,04:19 PM,0,,10:52 AM,0
Cugnaux,FR,8.08,11.99,7.89,81,1027,Clear,07:23 AM,04:20 PM,0,,10:52 AM,0
Cran-Gevrier,FR,0.43,6.29,-0.31,93,1029,Clouds,07:13 AM,03:52 PM,0.51,,10:51 AM,90
Courbevoie,FR,4.8,5.56,4,96,1032,Fog,07:40 AM,03:55 PM,0.45,,10:47 AM,90
Coulommiers,FR,4.23,5.4,3.9,80,1032,Clear,07:37 AM,03:52 PM,4.52,,10:52 AM,6
Coudekerque-Branche,FR,6.4,6.98,5.64,99,1034,Mist,07:50 AM,03:44 PM,0.45,,10:52 AM,90
Cormeilles-en-Parisis,FR,4.05,4.78,3.22,96,1032,Mist,07:41 AM,03:55 PM,4.12,,10:52 AM,90
Corbeil-Essonnes,FR,4.49,5.51,3.95,99,1032,Mist,07:38 AM,03:55 PM,2.06,,10:52 AM,90
Conflans-Sainte-Honorine,FR,4.89,5.63,4.04,98,1032,Mist,07:41 AM,03:55 PM,4.12,,10:52 AM,90
Concarneau,FR,6.54,8.55,4.27,74,1029,Clear,08:01 AM,04:24 PM,7.33,,10:52 AM,4
Compiègne,FR,5.35,5.98,4.43,88,1033,Clouds,07:40 AM,03:50 PM,4.62,,10:50 AM,57
Combs-la-Ville,FR,4.4,5.44,3.47,100,1032,Mist,07:38 AM,03:55 PM,2.06,,10:47 AM,90
Pontault-Combault,FR,4.2,5.15,3.59,99,1032,Mist,07:39 AM,03:54 PM,4.12,,10:52 AM,90
Colomiers,FR,8.32,12.06,7.97,81,1027,Clear,07:23 AM,04:19 PM,0,,10:52 AM,0
Colomiers,FR,8.17,11.88,7.78,81,1027,Clear,07:23 AM,04:19 PM,0,,10:52 AM,0
Cluses,FR,1.5,8.87,-0.15,93,1027,Clear,07:11 AM,03:49 PM,0.64,,10:52 AM,2
Clichy-sous-Bois,FR,4.32,5.15,3.65,94,1033,Clouds,07:39 AM,03:54 PM,5.14,,10:52 AM,90
Clichy,FR,4.87,5.64,4.08,96,1032,Fog,07:40 AM,03:55 PM,1.79,,10:50 AM,90
Clamart,FR,4.26,5.11,3.55,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:52 AM,90
Choisy-le-Roi,FR,4.72,5.64,4.08,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:52 AM,90
Chilly-Mazarin,FR,4.59,5.68,3.95,98,1032,Mist,07:39 AM,03:56 PM,4.12,,10:52 AM,90
Chevilly-Larue,FR,4.4,5.3,3.74,98,1032,Mist,07:39 AM,03:55 PM,4.12,,10:52 AM,90
Cherbourg-Octeville,FR,8.04,9.45,7.49,100,1032,Clouds,07:59 AM,04:07 PM,6.69,,10:52 AM,90
Chenôve,FR,1.88,2.78,0.69,93,1030,Clouds,07:23 AM,03:51 PM,3.09,,10:52 AM,90
Chennevières-sur-Marne,FR,4.68,5.6,4.04,96,1032,Mist,07:39 AM,03:54 PM,4.12,,10:52 AM,90
Chaville,FR,4.13,5.14,3.41,98,1032,Fog,07:40 AM,03:56 PM,4.12,,10:52 AM,90
Chatou,FR,4.88,5.66,4.07,98,1032,Fog,07:41 AM,03:55 PM,4.12,,10:49 AM,90
Châtillon,FR,4.25,5.1,3.54,98,1032,Fog,07:40 AM,03:55 PM,0.45,,10:52 AM,90
Châtenay-Malabry,FR,4.2,5.24,3.51,98,1032,Fog,07:40 AM,03:55 PM,4.12,,10:52 AM,90
Arrondissement de Châtellerault,FR,0.21,3.67,0.21,62,1029,Clear,07:39 AM,04:11 PM,4.87,,10:52 AM,1
Châtellerault,FR,0.43,4.29,0.37,61,1029,Clear,07:38 AM,04:10 PM,4.97,,10:52 AM,1
Châteaudun,FR,4.05,5.12,2.98,79,1031,Clear,07:40 AM,04:02 PM,5.66,,10:52 AM,6
Chartres,FR,4.44,5.06,2.92,95,1032,Clear,07:41 AM,04:00 PM,3.58,,10:51 AM,8
Charenton-le-Pont,FR,4.75,5.62,4.06,97,1032,Mist,07:39 AM,03:55 PM,1.79,,10:52 AM,90
